candidate_family_id,image_number,catalog_index,id,ra,dec,catalog_z,simbad_zspec,simbad_main_id,simbad_system_hint,simbad_match_sep_arcsec,delta_z_from_family_median,color_rms_from_family_median,centroid_radius_arcsec,family_reliability
900001,1,354,1170,64.0441099,-24.0744464,0.8473,0.7097,CLASHVLT J041610.6-240427,,0.04247479654655395,0.00045000000000006146,0.03812643439924564,18.61933659323859,0.9545776020989221
900001,2,513,1698,64.0379314,-24.083117,0.9239,0.7106,CLASHVLT J041609.10-240459.2,240459,0.03468241898340991,0.00044999999999995044,0.03812643439924564,18.619149369281757,0.954577821080123
900002,1,15,71,64.0299382,-24.0559559,0.5906,0.65,[MAC2016] M0416cl   2433,,0.0007495746059749842,0.0,0.08923447577403426,59.54617923752542,0.8215226436248266
900002,2,624,1976,64.0230624,-24.0884359,0.9063,0.65,[MAC2016] M0416cl    116,,0.09568331698581097,0.0,0.08923447577403426,59.54590770094766,0.8215235099235588
900003,1,19,78,64.0400537,-24.0561678,1.0892,1.095,[MAC2016] M0416cl   2400,,0.013715501688196659,0.0014499999999999513,0.007536024593024095,54.97091924680358,0.8525198368771866
900003,2,437,1431,64.0185213,-24.0795363,1.1244,1.0921,[MAC2016] M0416cl    909,,0.035696523072830735,0.0014499999999999513,0.007536024593024095,54.96884409095895,0.8525261941452463
900004,1,20,80,64.0330514,-24.0563407,1.3342,1.37,[MAC2016] M0416cl   2386,,0.13445559745973934,0.0,0.20473478779468127,65.79778872820623,0.6222233008911295
900004,2,530,1748,64.0376128,-24.0836765,1.7461,1.37,[MAC2016] M0416cl    619,,0.0019162659687685826,0.0,0.04616817085395472,33.7471476626395,0.9288273744048565
900004,3,862,2681,64.0374057,-24.0832287,1.7964,1.3665,[MAC2016] M0416cl    658,,0.030183931287707747,0.0035000000000000586,0.12013256566532436,32.0519187448956,0.6758175627639343
900005,1,406,1313,64.0260253,-24.0771704,2.3718,2.2982,CLASHVLT J041606.2-240437,,0.05857988462072882,0.0,0.029871948937644742,18.179902436118816,0.9628484884085419
900005,2,452,1463,64.028457,-24.0797498,2.184,2.2982,CLASHVLT J041606.8-240447,,0.05114177268720834,0.0,0.055897227122640496,6.633685480999942,0.9556569641400716
900005,3,527,1745,64.0366995,-24.0838833,2.3356,2.2982,CLASHVLT J041608.8-240501,,0.06832160881400273,0.0,0.016936154620613063,24.47250165444116,0.9587723881209034
900006,1,455,1475,64.0231975,-24.0677698,3.4198,4.19,[MAC2016] M0416cl   1739,,0.04020007240975466,0.001000000000000334,0.11599741376427276,40.8306122217314,0.8225174665836609
900006,2,533,1756,64.0404819,-24.084064,5.3518,4.188,[MAC2016] M0416cl    553,,0.007207497351479711,0.001000000000000334,0.10589066688492073,40.82935667812499,0.8365047109945507
900007,1,30,130,64.0346669,-24.0575263,1.9668,2.3356,[MAC2016] M0416cl   2392,,0.007108446231947897,0.0013000000000000789,0.16705488120175788,60.07390645233188,0.6844876268099642
900007,2,378,1232,64.0268642,-24.0757418,2.5803,2.336,[HHT2016] 15.1,15,0.0179799662157385,0.0017000000000000348,0.16729116334502947,12.949521603892878,0.7476177706306079
900007,3,510,1675,64.040896,-24.0829589,2.1894,2.33215,[MAC2016] M0416cl    654,,0.012337001827255376,0.0021499999999998742,0.06525462946539999,48.738824816142014,0.8045998055782252
900007,4,805,2496,64.0179519,-24.0785044,2.2716,2.333,[MAC2016] M0416cl   1031,,0.0021848632845861645,0.0012999999999996348,0.10594023472379763,43.5223923309721,0.8195663185920334
900008,1,34,141,64.0375453,-24.0576852,2.0058,2.25245,[MAC2016] M0416cl   2387,,0.006076592917333064,0.0014499999999997293,0.06469705042220573,54.6169420397137,0.8274910797109453
900008,2,617,1962,64.032129,-24.0876222,1.9419,2.24955,[MAC2016] M0416cl    333,,0.00923012828671004,0.0014500000000001734,0.06469705042220573,54.61677271827486,0.8274915790225994
900009,1,35,143,64.0417694,-24.0577154,1.3797,1.8555,[MAC2016] M0416cl   2374,,0.05461169695590467,0.0023999999999999577,0.11750585091815648,17.164965041295787,0.7845757844802417
900009,2,436,1430,64.0433424,-24.0671427,1.6389,1.8603,[MAC2016] M0416cl   1787,,0.0064299362731871056,0.0024000000000001798,0.11750585091815648,17.164950736306462,0.7845757970059951
900010,1,38,151,64.0453115,-24.0579096,2.566,2.9185,[MAC2016] M0416cl   2369,,0.050998634517174075,0.0015000000000000568,0.1740641644145427,39.64217477061757,0.7106550726489962
900010,2,228,786,64.0460261,-24.0688005,2.8972,2.92119,CLASHVLT J041611.05-240407.7,240407,0.025269364577187106,0.0011900000000002464,0.13520724832641237,22.974159697123618,0.8168473658871677
900010,3,367,1207,64.0262796,-24.0755069,2.8859,2.92,[HHT2016] 36.1,36,0.031555632477586575,0.0,0.0,51.53387495285525,0.8980769566232153
900011,1,545,1782,64.0439357,-24.0846409,1.9368,1.8493,[MAC2016] M0416cl    541,,0.2025068051475039,0.0001500000000000945,0.02431391919593915,0.4244081012226346,0.9751898859653623
900011,2,546,1784,64.0437005,-24.0847383,1.768,1.849,[GBR2017] MACS J0416-ID05,,0.522941456444897,0.00014999999999987246,0.02431391919593915,0.42440796753158383,0.9751898859690089
900012,1,45,178,64.0394238,-24.058844,3.1944,3.29293,CLASHVLT J041609.5-240331,,0.011685869832392276,0.00010999999999983245,0.021952600453401562,26.02428760712954,0.9546708333527598
900012,2,290,1003,64.0451074,-24.0723384,2.9837,3.29315,CLASHVLT J041610.83-240420.4,240420,0.011699549036563093,0.00010999999999983245,0.021952600453401562,26.02411126653477,0.9546711216615248
900013,1,48,198,64.0367983,-24.059338,1.815,1.8744,[MAC2016] M0416cl   2316,,0.03057138260963457,0.0046999999999999265,0.06395441084606002,74.41697654063307,0.527409938032111
900013,2,563,1827,64.0203558,-24.0850842,1.5411,1.8791,[MAC2016] M0416cl    523,,0.03537783844108401,0.0,0.043021312547774165,32.92960567843722,0.932471565365857
900013,3,591,1900,64.0177959,-24.0864914,1.4189,1.87985,[MAC2016] M0416cl    419,,0.014052295535589454,0.0007500000000000284,0.051940671283045366,41.625146735966865,0.8974148502357295
900014,1,366,1201,64.017939,-24.0762727,1.0553,1.068,[MAC2016] M0416cl   1215,,0.16435302157692938,0.0020000000000000018,0.06709539229087672,16.218286643000848,0.8706011395855311
900014,2,554,1810,64.0147963,-24.0848138,1.0025,1.064,[MAC2016] M0416cl    547,,0.01675111183646164,0.0020000000000000018,0.06709539229087672,16.2182318597909,0.870601190217096
900015,1,56,232,64.0411757,-24.0606449,0.5612,0.7328,CLASHVLT J041609.88-240338.3,240338,0.0033867563530598963,0.0026000000000000467,0.12249897958758611,45.574637476826275,0.7203613386780857
900015,2,96,336,64.0493512,-24.0615938,0.6649,0.74,[MAC2016] M0416cl   2208,,0.025577632693924376,0.0045999999999999375,0.11085275519053818,62.97177324649902,0.5310584997740097
900015,3,142,496,64.0306816,-24.0642222,0.7104,0.7351,[MAC2016] M0416cl   2020,,0.013697957967394593,0.000300000000000078,0.14704817804606285,25.763658720687786,0.8130715629367693
900015,4,220,762,64.0235776,-24.0686535,0.6657,0.7339,[MAC2016] M0416cl   1673,,0.008733718337264097,0.0015000000000000568,0.03564874939368005,32.73384486980838,0.8979425608479363
900015,5,259,916,64.0233532,-24.0714224,0.6683,0.7358,CLASHVLT J041605.6-240417,,0.14907284880071914,0.00039999999999995595,0.0902367257089192,32.39850586956485,0.8874793565751434
900015,6,431,1418,64.0244963,-24.0790022,0.7805,0.7357,CLASHVLT J041605.88-240444.4,240444,0.02369532402069338,0.00029999999999996696,0.05745868080629809,40.598078238867515,0.9038395384909668
900015,7,467,1531,64.0264927,-24.0808884,0.5882,0.7367,CLASHVLT J041606.34-240451.2,240451,0.014296890899738486,0.0012999999999999678,0.3588270242517045,41.87141129206992,0.3520082683809312
900015,8,488,1596,64.0464641,-24.0815693,0.7255,0.7338,[MAC2016] M0416cl    835,,0.0059138064831162854,0.0016000000000000458,0.10645891226196144,57.86891285615269,0.7684085539158783
900016,1,61,238,64.0511319,-24.0607574,1.6571,1.62269,CLASHVLT J041612.27-240338.7,240338,0.008646251059263794,0.0006699999999999484,0.08361643578467809,33.5181956436581,0.8882057236361064
900016,2,148,518,64.0512293,-24.0610718,1.4334,1.62352,CLASHVLT J041612.30-240339.9,240339,0.014777376192107167,0.00016000000000016001,0.047367798485187754,32.3964301312802,0.9303160152463
900016,3,430,1410,64.0529665,-24.0788334,1.6676,1.6253,[MAC2016] M0416cl   1064,,0.014386891854275602,0.0019400000000000528,0.03901975995142258,32.30095245938135,0.8718063383144216
900016,4,444,1446,64.0481979,-24.0795982,1.6945,1.6232,[MAC2016] M0416cl   1009,,0.036690321720890935,0.00015999999999993797,0.08867097420614507,35.434121701364276,0.8856215589159967
900017,1,168,589,64.0572636,-24.0607418,0.7812,0.5631,[MAC2016] M0416cl   2257,,0.038976760514760254,0.0015500000000000513,0.12230801282009267,41.242873097059096,0.7912952312905345
900017,2,575,1867,64.0442715,-24.0803445,0.6381,0.56,[MAC2016] M0416cl    859,,0.01026184674413066,0.0015499999999999403,0.12230801282009267,41.242028350341,0.7912970247857325
900018,1,66,268,64.046459,-24.0603958,2.9455,3.23922,CLASHVLT J041611.1-240337,,0.03753809753915125,7.50000000002693e-05,0.03968836941304908,6.198095503973904,0.9670269402057526
900018,2,246,863,64.0490931,-24.0628599,3.0046,3.23937,CLASHVLT J041611.78-240346.3,240346,0.05950630363847108,7.49999999998252e-05,0.0434764303962501,6.198066467697093,0.9647187091230596
900019,1,392,1273,64.0175321,-24.0763111,2.5435,1.85,[MAC2016] M0416cl   1181,,0.0004874743316424129,0.000500000000000167,0.09365762115279277,52.13586879259347,0.8349581615458126
900019,2,579,1874,64.0473828,-24.086119,1.8721,1.849,[MAC2016] M0416cl    462,,0.010516989068675675,0.0004999999999999449,0.09365762115279277,52.13410317325918,0.8349631793272744
900020,1,215,738,64.0550592,-24.0678602,1.0292,1.11291,CLASHVLT J041613.21-240404.3,240404,0.005960296355445828,0.0009449999999999736,0.05079041904401538,26.873048200028315,0.9227173439153771
900020,2,592,1903,64.0505004,-24.0821977,1.1103,1.1148,[MAC2016] M0416cl    721,,0.010754095874973444,0.0009449999999999736,0.05079041904401538,26.872931434190864,0.9227175340857894
900021,1,82,304,64.0247695,-24.0612911,1.8197,2.365,[MAC2016] M0416cl   2223,,0.014796759344280836,0.002200000000000202,0.11441718256742217,51.20700042658443,0.7440938198575653
900021,2,339,1140,64.0524369,-24.0743717,2.2301,2.3606,[MAC2016] M0416cl   1356,,0.0046915279507054345,0.002200000000000202,0.11441718256742217,51.20494167804984,0.7440989012318394
900022,1,89,319,64.0371687,-24.0636563,0.4023,0.538,CLASHVLT J041608.9-240349,,0.004407639017971735,0.0010000000000000009,0.047132791133137814,47.142485209806665,0.879020958461158
900022,2,618,1966,64.0265338,-24.08798,0.4263,0.54,CLASHVLT J041606.4-240516,,0.003943813622694255,0.0010000000000000009,0.047132791133137814,47.141870663170224,0.8790226263532273
900023,1,93,328,64.0414497,-24.0619933,1.924,1.89568,[RCL2021] MACS0416NE  1577,,0.13900716689937437,0.0,0.056301272928179595,25.367565205280354,0.9366778319360543
900023,2,125,436,64.0230837,-24.0628968,1.8738,1.8975,[MAC2016] M0416cl   2025,,0.015466393102214407,0.0018199999999999328,0.20387373543445908,64.80969647259263,0.5894644826783614
900023,3,224,779,64.0473668,-24.0686734,1.6748,1.896,CLASHVLT J041611.37-240407.2,240407,0.04495664833880077,0.00031999999999987594,0.1236224089718366,18.94353033671999,0.8611202053279441
900023,4,225,780,64.0475513,-24.0688987,1.9101,1.8925,CLASHVLT J041611.40-240407.9,240407,0.3060013596689362,0.0031799999999999606,0.0745273998830854,19.510855334141038,0.7671493306965249
900023,5,507,1664,64.048636,-24.0827287,1.8535,1.88785,[MAC2016] M0416cl    677,,0.0069466857027669394,0.007830000000000004,0.07173794904604834,54.417418883803016,0.28627929264455887
900024,1,612,1949,64.0312761,-24.087372,1.4215,1.2324,CLASHVLT J041607.51-240514.5,240514,0.010188233529328164,0.00029999999999996696,0.04705050477943894,2.4435937462269335,0.9618424787944703
900024,2,625,1979,64.0299103,-24.0879089,1.3034,1.2318,CLASHVLT J041607.18-240516.5,240516,0.011545835964379449,0.00029999999999996696,0.04705050477943894,2.443589428386978,0.9618424794625872
900025,1,110,385,64.0286165,-24.062335,3.1813,3.0832,CLASHVLT J041606.9-240344,,0.0061051064869024375,0.0002300000000001745,0.09226953271078535,39.06913070113419,0.8730503339273085
900025,2,500,1643,64.037724,-24.0823839,3.1016,3.08274,CLASHVLT J041609.05-240456.6,240456,0.029514694365593272,0.0002300000000001745,0.09226953271078535,39.06868249409385,0.8730513347890732
900026,1,632,2002,64.022347,-24.0814499,1.6848,1.6725,CLASHVLT J041605.36-240453.2,240453,0.028629283222243482,0.0017499999999999183,0.04755391676823348,22.72783232549573,0.8937933940020231
900026,2,901,2797,64.035058,-24.0864262,1.5159,1.676,[MAC2016] M0416cl    407,,0.02958772250570684,0.0017499999999999183,0.04755391676823348,22.727459685208313,0.8937938902720193
900027,1,124,426,64.0582899,-24.0630128,1.1362,0.83815,[MAC2016] M0416cl   1977,,0.007123394199791874,0.002275000000000027,0.06682283791239857,54.10318260834124,0.7809261644012907
900027,2,648,2053,64.0418913,-24.0890754,0.7982,0.8336,[MAC2016] M0416cl    261,,0.034412571067012,0.002274999999999916,0.06682283791239857,54.10181838643285,0.7809299108042467
900028,1,184,640,64.0224205,-24.066404,2.2605,2.4645,[MAC2016] M0416cl   1894,,0.008217661069450198,0.0024600000000001288,0.11532183227819458,41.04757380125997,0.7487241288078565
900028,2,644,2043,64.0253768,-24.0890479,2.5083,2.46942,[MAC2016] M0416cl    260,,0.009043271852634024,0.0024599999999996847,0.11532183227819458,41.04752302568888,0.7487242299391244
900029,1,235,825,64.0544135,-24.0625763,0.7948,0.7655,[MAC2016] M0416cl   2155,,0.008441549561281684,0.0,0.05743343973679467,68.70393678540817,0.8188522964818125
900029,2,650,2061,64.0444723,-24.0894224,1.122,0.7646,[MAC2016] M0416cl    785,,0.008696072812941422,0.0009000000000000119,0.10884258510956614,46.05987503454729,0.8232073902599755
900029,3,825,2556,64.0235643,-24.0792141,0.973,0.77,[MAC2016] M0416cl    953,,0.008881486557520668,0.0045000000000000595,0.1263218442445072,57.22704353673859,0.5372678225693761
900030,1,309,1077,64.0217515,-24.0734202,2.3737,2.2628,CLASHVLT J041605.2-240424,,0.0033159165529171126,2.4999999999941735e-05,0.06268638874056551,49.56017519868922,0.8775341013593849
900030,2,660,2091,64.0456758,-24.0901828,1.8501,2.26285,[MAC2016] M0416cl    202,,0.02266573471628632,2.4999999999941735e-05,0.06268638874056551,49.558136067396354,0.8775399089235808
900031,1,325,1121,64.0558326,-24.0742026,0.8624,0.9045,[MAC2016] M0416cl   1376,,0.009565503231959014,0.0034999999999999476,0.03728717384481341,52.53688442205579,0.7040764710201598
900031,2,462,1519,64.0231582,-24.0801809,0.8347,0.8967,CLASHVLT J041605.56-240448.7,240448,0.01052363558427556,0.0042999999999999705,0.06028266749240581,63.561624556814074,0.5924153446736289
900031,3,675,2141,64.048161,-24.0918865,0.9655,0.901,[MAC2016] M0416cl    117,,0.014211543579909539,0.0,0.03746998799039023,40.05344283004953,0.919787108747218
900032,1,441,1437,64.0174606,-24.0794638,1.3656,1.615,[MAC2016] M0416cl   1020,,0.02038934177534595,0.0003249999999999087,0.025256187360724106,44.295731899019174,0.9125043582742344
900032,2,706,2219,64.038591,-24.0947427,1.7075,1.61565,[MAC2016] M0416cl     27,,0.02198360785006619,0.00032500000000013074,0.025256187360724106,44.294109436219614,0.9125086628322526
900033,1,289,1000,64.054041,-24.0725303,0.584,0.67,[MAC2016] M0416cl   1460,,0.008069537903565708,0.0,0.02588757745843847,8.549470825254724,0.9726825898922672
900033,2,292,1005,64.0503033,-24.0726768,0.6509,0.6681,CLASHVLT J041612.08-240421.6,240421,0.008707132771661248,0.0019000000000000128,0.07515539457240099,3.7474344778663227,0.8765912414169285
900033,3,293,1006,64.0499837,-24.0727105,0.5488,0.67,CLASHVLT J041612.00-240421.8,240421,0.021498859877945073,0.0,0.1277223551301812,4.802347500756964,0.8655639225324598
900034,1,328,1126,64.0262366,-24.0743304,1.7443,1.6333,CLASHVLT J041606.30-240427.6,240427,0.03314414570655226,0.0018499999999999073,0.009554667271373779,20.162884647724642,0.9056729317228083
900034,2,483,1572,64.0358263,-24.0813174,1.7306,1.637,CLASHVLT J041608.60-240452.8,240452,0.038398456377105504,0.0018500000000001293,0.009554667271373779,20.162549028405877,0.9056733338295838
900035,1,466,1527,64.048276,-24.0804573,1.7243,1.9621,[MAC2016] M0416cl    934,,0.0101770438590277,0.0019000000000000128,0.06752900611342263,45.30452698737194,0.8268411473914754
900035,2,949,2931,64.0316024,-24.0857544,1.7985,1.964,CLASHVLT J041607.6-240508,,0.056612580768729895,0.0,0.12396840995457799,15.769496520671241,0.8653395351630674
900035,3,966,2999,64.0240786,-24.0809068,2.0459,1.9644,CLASHVLT J041605.8-240451,,0.08189903343440878,0.00039999999999995595,0.021802140567689768,35.150883039021416,0.9347274904314674
